No.      Date        Time         Lat.      Lon.        Dep.     Mag.   Coef.      Times_MAD           Reference
   1   2023/05/20   00:04:05.560   19.3670   -99.1760     1.50    1.07  0.2335     9.5400      20230511074322.96
   2   2023/05/20   01:35:08.580   19.3420   -99.1950     1.75    1.43  0.2695     9.1200      20230511042951.83
   3   2023/05/20   07:43:01.210   19.3600   -99.2230     0.50    0.81  0.2612     9.0900      20230511042559.47
   4   2023/05/20   11:22:35.910   19.3480   -99.1880     1.50    0.17  0.2825     9.2200      20230511165546.87
   5   2023/05/20   12:02:46.120   19.3660   -99.2120     0.50    0.53  0.2937     9.5900      20230511165546.87
   6   2023/05/20   13:53:09.690   19.3610   -99.1760     1.00    1.06  0.2263     9.2400      20230511074322.96
   1   2023/05/21   00:33:59.030   19.3530   -99.1880     0.50    0.99  0.2398     9.2300      20230511152523.52
   2   2023/05/21   01:41:25.310   19.3540   -99.2080     1.00    0.81  0.2517     9.0400      20230511042556.58
   3   2023/05/21   10:44:30.100   19.3600   -99.1810     0.50    1.03  0.2649     9.6700      20230516105030.72
   4   2023/05/21   10:49:57.960   19.3600   -99.1880     1.50    0.32  0.2878     9.5100      20230511165546.87
   5   2023/05/21   10:58:12.690   19.3420   -99.1950     1.25    0.32  0.3055     9.0700      20230511155809.09
   6   2023/05/21   12:23:20.640   19.3700   -99.2170     0.75    1.54  0.2512     9.0100      20230511042948.45
   7   2023/05/21   14:23:51.560   19.3530   -99.1910     0.50    0.71  0.2358     9.3600      20230511150531.10
   8   2023/05/21   14:28:31.770   19.3660   -99.2120     0.50    1.00  0.2895     9.0900      20230512040128.42
   9   2023/05/21   16:27:40.320   19.3530   -99.2100     0.75    1.29  0.2589     9.1600      20230512101933.51
  10   2023/05/21   17:21:00.530   19.3420   -99.1940     1.25    0.59  0.2546     9.4900      20230522050532.53
  11   2023/05/21   19:11:28.590   19.3470   -99.1920     1.50    1.02  0.2469     9.3400      20230512234650.75
   1   2023/05/22   02:39:06.230   19.3480   -99.2070     2.00    1.43  0.2889     9.7100      20230511042951.83
   2   2023/05/22   02:43:37.780   19.3480   -99.1880     0.75    0.50  0.2786     9.0900      20230511165546.87
   3   2023/05/22   03:39:57.220   19.3580   -99.1910     1.50    1.16  0.2556     9.2500      20230515004101.40
   4   2023/05/22   05:05:32.530   19.3600   -99.2000     1.00    1.30  0.9998    36.9000      20230522050532.53
   5   2023/05/22   07:29:45.470   19.3540   -99.1880     0.75    0.20  0.2798     9.1300      20230511165546.87
   6   2023/05/22   07:41:32.100   19.3720   -99.2190     1.00    0.77  0.2415     9.5700      20230511043452.89
   7   2023/05/22   08:59:47.130   19.3750   -99.1810     1.50    0.45  0.2458     9.2300      20230517040903.66
   8   2023/05/22   10:03:06.230   19.3600   -99.1880     1.25    0.10  0.2875     9.3800      20230511165546.87
   9   2023/05/22   10:26:31.020   19.3760   -99.2030     1.25    0.37  0.2843     9.2200      20230511042019.50
  10   2023/05/22   11:11:55.520   19.3530   -99.2030     1.25    0.70  0.2375     9.3700      20230511150531.10
  11   2023/05/22   11:19:31.470   19.3710   -99.1860     1.25    0.75  0.2547     9.5300      20230512234650.75
  12   2023/05/22   13:48:31.530   19.3480   -99.2000     0.75    0.76  0.2445     9.0200      20230522050532.53
  13   2023/05/22   15:33:02.050   19.3480   -99.1870     0.50    1.46  0.2575     9.4100      20230516105030.72
  14   2023/05/22   18:55:23.360   19.3530   -99.1970     1.25    0.76  0.2289     9.0300      20230511150531.10
  15   2023/05/22   22:36:55.830   19.3730   -99.1870     1.25    0.68  0.2447     9.1900      20230511042129.14
   1   2023/05/23   00:29:32.070   19.3770   -99.2030     0.50    0.76  0.2351     9.2900      20230511150531.10
   2   2023/05/23   07:17:26.200   19.3400   -99.1880     0.50    1.21  0.2432     9.0200      20230515084552.67
   3   2023/05/23   07:39:06.000   19.3460   -99.2110     1.00    1.52  0.2613     9.2000      20230511042948.45
   4   2023/05/23   07:48:43.190   19.3640   -99.1930     0.50    1.54  0.2720     9.5800      20230511042948.45
   5   2023/05/23   09:30:35.240   19.3520   -99.1870     1.50    1.51  0.2598     9.1500      20230511042948.45
   6   2023/05/23   10:03:35.540   19.3720   -99.2110     1.50    0.57  0.2675     9.2900      20230511042559.47
   7   2023/05/23   10:21:43.410   19.3420   -99.2180     0.75    0.35  0.2790     9.0700      20230511165546.87
   8   2023/05/23   10:25:31.640   19.3520   -99.2110     0.75    1.56  0.2682     9.4400      20230511042948.45
   9   2023/05/23   10:28:34.880   19.3700   -99.1870     1.25    1.51  0.2954    10.4000      20230511042948.45
  10   2023/05/23   10:56:46.550   19.3710   -99.1980     0.50    0.97  0.2711    10.0400      20230512234650.75
  11   2023/05/23   19:21:34.110   19.3480   -99.1880     0.75    0.78  0.2513     9.3400      20230522050532.53
   1   2023/05/24   06:10:02.290   19.3420   -99.2000     1.00    0.40  0.2835     9.2500      20230511165546.87
   2   2023/05/24   08:31:53.310   19.3590   -99.1800     1.00    0.65  0.2512     9.2800      20230512234650.75
   3   2023/05/24   08:43:56.760   19.3530   -99.2150     1.25    0.64  0.2353     9.2500      20230511150531.10
   4   2023/05/24   09:45:40.460   19.3580   -99.2170     1.50    1.62  0.2560     9.0400      20230511042948.45
   5   2023/05/24   09:49:51.030   19.3670   -99.1880     0.50    0.56  0.2201     9.0300      20230511074322.96
   6   2023/05/24   10:07:16.140   19.3880   -99.1910     0.50    0.83  0.2549     9.3700      20230515004101.40
   7   2023/05/24   10:18:24.900   19.3450   -99.1980     1.05    0.34  0.2765     9.6200      20230511042016.80
   8   2023/05/24   13:19:15.490   19.3540   -99.2010     1.00    1.00  0.2270     9.0400      20230511043452.89
   9   2023/05/24   16:03:21.860   19.3650   -99.2030     0.75    0.78  0.2311     9.0900      20230511150531.10
  10   2023/05/24   16:45:59.400   19.3610   -99.2170     1.00    0.63  0.2389     9.0500      20230511042129.14
  11   2023/05/24   18:39:51.380   19.3480   -99.1990     1.25    1.48  0.2559     9.3700      20230516105030.72
  12   2023/05/24   22:06:16.100   19.3710   -99.2060     1.50    0.98  0.2400     9.1600      20230511152523.52
   1   2023/05/25   03:47:59.850   19.3720   -99.1890     0.75    0.70  0.3189     9.2700      20230511155809.09
   2   2023/05/25   04:52:25.470   19.3480   -99.1810     1.25    1.43  0.2447     9.0000      20230516105030.72
   3   2023/05/25   06:40:41.140   19.3660   -99.2120     0.75    0.40  0.2992     9.7800      20230511165546.87
   4   2023/05/25   06:51:08.690   19.3660   -99.1890     1.50    1.29  0.2738     9.3800      20230511042951.83
   5   2023/05/25   08:14:02.560   19.3640   -99.1870     0.75    1.49  0.2563     9.0500      20230511042948.45
   6   2023/05/25   08:24:15.220   19.3700   -99.1870     1.25    1.52  0.2798     9.8800      20230511042948.45
   7   2023/05/25   10:16:01.910   19.3690   -99.1920     1.05    0.55  0.2704     9.4000      20230511042016.80
   8   2023/05/25   11:05:42.380   19.3700   -99.1870     0.75    1.50  0.2607     9.2000      20230511042948.45
   9   2023/05/25   19:26:54.850   19.3470   -99.1880     1.50    0.98  0.2365     9.0400      20230511152523.52
  10   2023/05/25   22:54:45.320   19.3490   -99.1980     0.75    0.99  0.2568     9.0500      20230511132510.19
  11   2023/05/25   23:06:35.720   19.3770   -99.2220     0.50    1.54  0.2550     9.1800      20230512101933.51
   1   2023/05/26   07:05:32.550   19.3640   -99.2120     1.25    1.30  0.2467     9.3400      20230515084552.67
   2   2023/05/26   07:17:47.110   19.3850   -99.2110     1.00    0.22  0.2378     9.1200      20230511042129.14
   3   2023/05/26   07:35:05.860   19.3580   -99.1930     0.75    1.56  0.2526     9.0600      20230511042948.45
   4   2023/05/26   08:19:32.770   19.3450   -99.1930     1.25    0.62  0.2464     9.4100      20230517040903.66
   5   2023/05/26   08:23:35.820   19.3420   -99.2120     0.75    0.83  0.2910     9.2100      20230512040128.42
   6   2023/05/26   10:08:29.010   19.3600   -99.1880     1.50    0.68  0.2927     9.2700      20230512040128.42
   7   2023/05/26   10:09:18.980   19.3730   -99.2000     1.00    0.69  0.2208     9.1000      20230511074322.96
   8   2023/05/26   10:42:17.510   19.3510   -99.1750     0.75    0.76  0.2396     9.1500      20230517040903.66
   9   2023/05/26   10:47:35.040   19.3420   -99.2060     1.00    0.69  0.2848     9.0100      20230512040128.42
  10   2023/05/26   11:29:37.880   19.3480   -99.2060     1.00    0.42  0.2764     9.1600      20230511165546.87
  11   2023/05/26   11:33:29.400   19.3600   -99.1940     0.75    0.24  0.2786     9.2300      20230511165546.87
  12   2023/05/26   15:15:17.420   19.3710   -99.1760     1.50    0.95  0.2427     9.3700      20230511152523.52
  13   2023/05/26   21:18:59.340   19.3670   -99.1820     1.00    1.01  0.2249     9.2700      20230511074322.96
   1   2023/05/27   02:49:51.240   19.3660   -99.2230     1.50    0.99  0.2644     9.2300      20230511042559.47
   2   2023/05/27   04:57:39.000   19.3610   -99.1870     0.75    0.29  0.2533     9.5800      20230511042129.14
   3   2023/05/27   06:07:32.950   19.3550   -99.2060     0.75    0.72  0.2299     9.4200      20230511074322.96
   4   2023/05/27   10:57:16.370   19.3540   -99.1940     0.75    0.06  0.2843     9.3300      20230511165546.87
   5   2023/05/27   11:01:05.570   19.3590   -99.2100     1.00    0.76  0.2452     9.1800      20230512234650.75
   6   2023/05/27   13:34:27.370   19.3880   -99.2090     0.75    1.29  0.2484     9.0700      20230515004101.40
   7   2023/05/27   14:24:47.550   19.3540   -99.1880     0.75    0.74  0.2918     9.5800      20230511165546.87
   8   2023/05/27   22:53:31.850   19.3770   -99.1910     1.50    0.89  0.2373     9.3700      20230511150531.10
   1   2023/05/28   00:20:27.030   19.3550   -99.2220     0.75    1.11  0.2638     9.4400      20230511132510.19
   2   2023/05/28   01:48:09.400   19.3630   -99.2050     0.50    0.96  0.2423     9.1200      20230517040903.66
   3   2023/05/28   01:55:51.340   19.3750   -99.1870     0.50    0.84  0.2403     9.0400      20230517040903.66
   4   2023/05/28   05:43:50.340   19.3480   -99.2070     1.25    0.66  0.2827     9.1400      20230511042412.50
   5   2023/05/28   07:16:04.790   19.3470   -99.2000     1.00    0.73  0.2328     9.0200      20230511152523.52
   6   2023/05/28   10:45:44.590   19.3580   -99.1870     1.00    1.56  0.2514     9.0300      20230511042948.45
   7   2023/05/28   11:36:12.830   19.3480   -99.2180     1.50    0.46  0.2750     9.0900      20230511165546.87
   8   2023/05/28   12:49:08.200   19.3480   -99.2010     0.75    0.82  0.2302     9.1800      20230511043452.89
   9   2023/05/28   13:26:36.480   19.3610   -99.1920     1.00    0.95  0.2515     9.0000      20230511132510.19
  10   2023/05/28   13:59:51.050   19.3470   -99.1920     1.25    1.33  0.2608     9.3800      20230512101933.51
  11   2023/05/28   16:45:45.580   19.3670   -99.1920     1.25    0.85  0.2565     9.1800      20230511132510.19
   1   2023/05/29   04:39:31.650   19.3660   -99.1890     1.25    0.89  0.3255     9.5500      20230511155809.09
   2   2023/05/29   07:45:05.490   19.3760   -99.1870     1.25    1.48  0.2632     9.2400      20230511042948.45
   3   2023/05/29   10:26:25.540   19.3710   -99.1910     0.75    0.31  0.2321     9.1700      20230511150531.10
   4   2023/05/29   10:35:31.910   19.3550   -99.1940     1.50    0.69  0.2870     9.0900      20230511042229.63
   5   2023/05/29   11:20:14.090   19.3540   -99.2000     1.50    0.51  0.2951     9.5300      20230511165546.87
   6   2023/05/29   13:26:44.980   19.3420   -99.2000     1.40    0.67  0.2704     9.7000      20230511144340.71
   7   2023/05/29   13:51:46.220   19.3610   -99.2110     0.75    0.63  0.2374     9.0500      20230511042129.14
   8   2023/05/29   22:59:46.980   19.3630   -99.1990     0.50    0.93  0.2527     9.4700      20230517040903.66
   1   2023/05/30   01:10:49.000   19.3510   -99.1980     0.30    0.79  0.2638     9.1800      20230511042016.80
   2   2023/05/30   04:34:34.250   19.3650   -99.2210     0.75    0.82  0.2314     9.1600      20230511150531.10
   3   2023/05/30   05:03:48.560   19.3760   -99.1870     1.50    1.64  0.2586     9.0700      20230511042948.45
   4   2023/05/30   06:27:17.930   19.3540   -99.1940     1.50    0.15  0.2792     9.7400      20230511171302.41
   5   2023/05/30   07:57:33.670   19.3600   -99.2060     1.50    0.80  0.2945     9.1100      20230512040128.42
   6   2023/05/30   08:39:30.830   19.3690   -99.1980     1.30    0.41  0.2810     9.7800      20230511042016.80
   7   2023/05/30   08:45:07.330   19.3720   -99.1890     1.00    1.19  0.2735     9.3200      20230511042951.83
   8   2023/05/30   08:48:28.530   19.3460   -99.2060     1.00    1.21  0.2430     9.0700      20230515084552.67
   9   2023/05/30   08:49:06.220   19.3420   -99.2180     0.50    0.25  0.2795     9.0100      20230511165546.87
  10   2023/05/30   08:55:01.860   19.3420   -99.1940     0.50    0.02  0.2805     9.0400      20230511165546.87
  11   2023/05/30   09:16:56.220   19.3760   -99.2050     0.75    1.66  0.2712     9.5100      20230511042948.45
  12   2023/05/30   09:43:23.260   19.3850   -99.1940     1.00    0.56  0.2833     9.0000      20230511042229.63
  13   2023/05/30   09:45:29.690   19.3700   -99.1910     1.25    0.83  0.2549     9.3400      20230515004101.40
  14   2023/05/30   09:50:20.660   19.3700   -99.1870     0.75    1.50  0.2719     9.5300      20230511042948.45
  15   2023/05/30   10:58:48.260   19.3470   -99.1970     1.25    0.65  0.2280     9.0200      20230511150531.10
  16   2023/05/30   11:27:11.830   19.3700   -99.1990     1.00    1.74  0.2798     9.8100      20230511042948.45
  17   2023/05/30   12:03:16.700   19.3600   -99.2110     0.50    1.40  0.2473     9.0600      20230516105030.72
  18   2023/05/30   12:38:45.790   19.3420   -99.1810     1.25    1.54  0.2489     9.1200      20230516105030.72
  19   2023/05/30   13:10:41.820   19.3480   -99.1940     0.50    0.83  0.2407     9.0000      20230522050532.53
  20   2023/05/30   15:55:13.670   19.3760   -99.1990     1.25    1.73  0.2692     9.4400      20230511042948.45
  21   2023/05/30   18:32:08.480   19.3750   -99.1870     0.50    0.90  0.2458     9.2000      20230517040903.66
   1   2023/05/31   03:42:35.390   19.3850   -99.2060     0.75    1.06  0.2829     9.0300      20230511042229.63
   2   2023/05/31   06:55:04.770   19.3610   -99.1820     0.75    0.62  0.2206     9.0900      20230511074322.96
   3   2023/05/31   07:17:07.520   19.3590   -99.1980     1.50    0.82  0.2526     9.3300      20230512234650.75
   4   2023/05/31   07:54:51.010   19.3880   -99.1910     1.50    0.95  0.2504     9.2000      20230515004101.40
   5   2023/05/31   08:19:32.890   19.3540   -99.2120     1.00    0.25  0.2813     9.1600      20230511165546.87
   6   2023/05/31   08:44:34.860   19.3600   -99.1930     1.50    0.75  0.2603     9.0600      20230511042559.47
   7   2023/05/31   09:10:01.150   19.3660   -99.2180     1.50    0.14  0.2843     9.2500      20230511165546.87
   8   2023/05/31   09:24:54.690   19.3640   -99.1990     1.25    1.56  0.2587     9.1400      20230511042948.45
   9   2023/05/31   09:40:00.160   19.3470   -99.1880     0.50    0.52  0.2414     9.2000      20230511152523.52
  10   2023/05/31   09:44:47.290   19.3420   -99.2180     1.50   -0.07  0.2803     9.1200      20230511165546.87
  11   2023/05/31   11:03:18.760   19.3700   -99.2120     0.50    1.27  0.2493     9.3200      20230515084552.67
  12   2023/05/31   11:53:19.740   19.3420   -99.2230     0.75    0.81  0.2673     9.3100      20230511042559.47
